record_id,source_csv_line,isotope,state_label,symbol,A,Z,N,method,method_slug,Qalpha_MeV,Ealpha_MeV,Qalpha_err_MeV,qalpha_estimated,Qalpha_qualifier,Talpha_partial_exp_s,Talpha_err_plus_s,Talpha_err_minus_s,Talpha_qualifier,decay_modes_raw,b_alpha_percent,b_SF_percent,alpha_daughter,alpha_daughter_population_raw,log10_Tcalc_s,Tcalc_s,log10_HF,HF,l_used,l_assumed,calculation_status,model_status,diagnostics_json,cell_record_index,cell_record_count,HF_definition,Qalpha_source_column,Talpha_source_column
source-row-0092,92,261Rf^b,b,Rf,261,104,157,Xu2022_Unified,xu2022_unified,8.64245136187,8.51,,False,,14.4444444444,,,,"alpha, SF",18,82,257No,257No:100% (within alpha branch),0.767065126005,5.8487778477,0.392635716863,2.46965174958,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2863256613072595, ""bracket"": 0.5541337875942837, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",2,2,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0097,97,255Db,,Db,255,105,150,Xu2022_Unified,xu2022_unified,9.34,,0.2,True,,0.0325,0.005,0.00375,,"alpha, SF",8,92,,,-0.870117805541,0.134859701621,-0.61799883348,0.240991190173,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.30450803472501875, ""bracket"": 0.5260496002690531, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0098,98,256Db,,Db,256,105,151,Xu2022_Unified,xu2022_unified,9.34,,0.03,False,,2.71428571429,0.571428571429,0.428571428571,approx,"alpha, EC, SF",70,0.02,,,-0.685667685944,0.206220727234,1.11932324688,13.1620412298,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3048306948662993, ""bracket"": 0.5255621541389193, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0099,99,257Db,,Db,257,105,152,Xu2022_Unified,xu2022_unified,9.206,,0.02,False,,2.44680851064,0.212765957447,0.212765957447,<=,"alpha, SF",94,6,,,-0.518161030218,0.303276646901,0.906761012636,8.067909401,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.30077451159872753, ""bracket"": 0.5317170205711473, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0100,100,258Db,,Db,258,105,153,Xu2022_Unified,xu2022_unified,9.437,,0.01,False,,3.390625,0.5625,0.5625,,"alpha, SF",64,36,,,-0.994395668224,0.101298807254,1.52467542809,33.471519477,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.30864593934897294, ""bracket"": 0.5198264130610298, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0101,101,259Db,,Db,259,105,154,Xu2022_Unified,xu2022_unified,9.62,,0.05,False,,0.51,0.16,0.16,,alpha,100,,,,-1.71817062387,0.0191350400755,1.42574079997,26.6526747782,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.31496084226847004, ""bracket"": 0.5104445434381759, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0102,102,260Db,,Db,260,105,155,Xu2022_Unified,xu2022_unified,9.5,,0.04,True,,1.68888888889,0.144444444444,0.144444444444,,"alpha, EC, SF",90,10,,,-1.20422300276,0.0624851759738,1.43182408126,27.0286329929,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3113567699854225, ""bracket"": 0.5157820886272564, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0103,103,261Db,,Db,261,105,156,Xu2022_Unified,xu2022_unified,9.22,,0.1,True,,5.61643835616,1.91780821918,1.09589041096,,"alpha, SF",73,27,,,-0.627774641969,0.235627165032,1.37723563857,23.8361241387,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3024943006690846, ""bracket"": 0.529100183377909, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0104,104,262Db,,Db,262,105,157,Xu2022_Unified,xu2022_unified,9.05,,0.1,True,,70.8333333333,8.33333333333,8.33333333333,,"alpha, EC, SF",48,52,,,0.0593404243921,1.1464112108,1.79089725527,61.7870208056,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2972246230928454, ""bracket"": 0.5371525383065868, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0105,105,263Db,,Db,263,105,158,Xu2022_Unified,xu2022_unified,8.83,,0.15,True,,72.972972973,27.027027027,18.9189189189,,"alpha, EC, SF",37,56,,,0.513884666065,3.26501112998,1.34927737403,22.3499921035,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2902987827466853, ""bracket"": 0.5478914363878327, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0108,108,268Db,,Db,268,105,163,Xu2022_Unified,xu2022_unified,7.7,,,False,,112941.176471,42352.9411765,28235.2941176,,"alpha, EC, SF",51,49,,,4.56944838042,37106.3622818,0.483403926902,3.0437145957,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2544443455468359, ""bracket"": 0.6065322763226824, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0109,109,270Db,,Db,270,105,165,Xu2022_Unified,xu2022_unified,8.019,,0.03,False,,21176.4705882,40235.2941176,8470.58823529,,"alpha, SF",17,83,,,3.33315143007,2153.53249889,0.992702149316,9.83336476191,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2655206816461685, ""bracket"": 0.5878437764261057, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0110,110,257Sg,,Sg,257,106,151,Xu2022_Unified,xu2022_unified,9.45,,0.07,False,,0.126,0.037,0.023,approx,"alpha, SF",10,90,,,-0.863716818269,0.136862094404,-0.0359126366133,0.920634749516,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.30577766053976235, ""bracket"": 0.5241337030745167, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0112,112,259Sg,,Sg,259,106,153,Xu2022_Unified,xu2022_unified,9.765,,0.008,False,,0.402,0.056,0.056,,"alpha, EC, SF^r",100,,,,-1.76526851132,0.0171684658393,1.36949456441,23.4150216893,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3166340560025347, ""bracket"": 0.5079816822912364, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0113,113,260Sg,,Sg,260,106,154,Xu2022_Unified,xu2022_unified,9.901,,0.01,False,,0.00697183098592,0.000464788732394,0.000464788732394,,"alpha, SF",71,29,,,-2.34433692878,0.00452546354963,0.187683778997,1.5405783097,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3213791175115828, ""bracket"": 0.5010487461834948, ""h_blocking"": 0.0, ""l_used"": 0.0, ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0114,114,261Sg,,Sg,261,106,155,Xu2022_Unified,xu2022_unified,9.55645914397,9.41,0.0101556420233,False,,0.187563710499,0.00515389899459,0.00515389899459,,"alpha, EC, SF",98.1,0.6,257Rf,"g.s. (1/2+), 98.1(4)%",-1.23085502965,0.0587685493067,0.50400384528,3.19156611337,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3105182774065962, ""bracket"": 0.517030311330274, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0115,115,262Sg,,Sg,262,106,156,Xu2022_Unified,xu2022_unified,9.6,,0.015,False,,0.141666666667,0.0383333333333,0.025,,"alpha, SF",6,94,,,-1.57009604232,0.0269093964863,0.721363717648,5.26457985554,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.31225638261177807, ""bracket"": 0.5144455906511256, ""h_blocking"": 0.0, ""l_used"": 0.0, ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0116,116,263Sg,,Sg,263,106,157,Xu2022_Unified,xu2022_unified,9.4,,0.06,False,,1.08045977011,0.16091954023,0.16091954023,,"alpha, SF",87,13,,,-0.824887754878,0.149662241408,0.85849635586,7.2193210522,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.30606681925183016, ""bracket"": 0.5236981562659826, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0118,118,265Sg^a,a,Sg,265,106,159,Xu2022_Unified,xu2022_unified,8.9754789272,8.84,,False,,8.5,,,,alpha,100,,261Rf,261Rf^a:91%; 261Rf^b:9%,0.397728168406,2.49878084677,0.531690757308,3.40165885736,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2928449991101818, ""bracket"": 0.5439225229127109, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,2,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0119,119,265Sg^b,b,Sg,265,106,159,Xu2022_Unified,xu2022_unified,8.82318007663,8.69,,False,,14.4,,,,alpha,100,,261Rf,261Rf^a:20%; 261Rf^b:80%,0.872463817235,7.45527756619,0.28589867486,1.93151762254,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2878759097587647, ""bracket"": 0.5516909271097354, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",2,2,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0121,121,267Sg,,Sg,267,106,161,Xu2022_Unified,xu2022_unified,8.4,,0.02,False,,3458.82352941,3988.23529412,1588.23529412,,"alpha, SF",17,83,,,2.22998657972,169.819117526,1.30894182498,20.3676922823,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2746280495996046, ""bracket"": 0.5728707687777974, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0123,123,269Sg,,Sg,269,106,163,Xu2022_Unified,xu2022_unified,8.58,,0.07,False,,186,222,66,,alpha,100,,,,1.5903796855,38.938541961,0.679133258722,4.77675821006,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2810813657216226, ""bracket"": 0.5624668922250935, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0124,124,271Sg,,Sg,271,106,165,Xu2022_Unified,xu2022_unified,8.629,,0.016,False,,42.4657534247,17.8082191781,9.58904109589,,"alpha, SF",73,27,,,1.39527582778,24.8471068608,0.232763005937,1.70908241601,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2832554154045785, ""bracket"": 0.5589993037674734, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0125,125,260Bh,,Bh,260,107,153,Xu2022_Unified,xu2022_unified,10.4,,0.06,False,,0.035,0.019,0.009,approx,"alpha, EC, SF",100,,,,-2.87046040621,0.00134753357179,1.41452845056,25.9733788699,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3343612751963755, ""bracket"": 0.4824600469964071, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0126,126,261Bh,,Bh,261,107,154,Xu2022_Unified,xu2022_unified,10.16,,,False,approx,0.0118,0.0039,0.0024,approx,"alpha, SF",100,,,,-2.49218369987,0.00321970661695,0.564065707177,3.66493019516,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3269850591511039, ""bracket"": 0.4929545456740661, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0127,127,262Bh,,Bh,262,107,155,Xu2022_Unified,xu2022_unified,10.08,,,False,approx,0.096,0.018,0.013,approx,"alpha, SF",100,,,,-2.10314538199,0.00788596087421,1.08541661503,12.1735323737,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3247466379162492, ""bracket"": 0.49617410442493526, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,2,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0128,128,262Bh,,Bh,262,107,155,Xu2022_Unified,xu2022_unified,10.55,,,False,approx,0.021,0.008,0.005,approx,"alpha, SF",100,,,,-3.26586983925,0.00054216335578,1.58808913398,38.7337133285,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.33988859424766166, ""bracket"": 0.4747093723192774, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",2,2,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0129,129,264Bh,,Bh,264,107,157,Xu2022_Unified,xu2022_unified,9.86,,0.15,True,,1.1511627907,0.267441860465,0.209302325581,,"alpha, SF",86,14,,,-1.56144692902,0.0274506777152,1.62258367237,41.9356783334,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3183142229450737, ""bracket"": 0.5055181498567445, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0130,130,265Bh,,Bh,265,107,158,Xu2022_Unified,xu2022_unified,9.66,,0.21,True,,0.94,0.7,0.31,,alpha,100,,,,-1.23829238262,0.0577706983394,1.21142023622,16.2712244619,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3121773193622058, ""bracket"": 0.514562937723038, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0131,131,266Bh,,Bh,266,107,159,Xu2022_Unified,xu2022_unified,9.43,,0.08,True,,10,2.7,1.6,,"alpha, EC, SF",100,,,,-0.407061717513,0.391686210693,1.40706171751,25.5306409238,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3050558904055239, ""bracket"": 0.5252221686592116, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0132,132,267Bh,,Bh,267,107,160,Xu2022_Unified,xu2022_unified,9.23,,0.2,True,,16,7,4,,alpha,100,,,,-0.0424426911024,0.906895629378,1.24656267376,17.6426034945,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2988899743442771, ""bracket"": 0.5345968533497065, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0133,133,270Bh,,Bh,270,107,163,Xu2022_Unified,xu2022_unified,9.06,,0.1,False,,144,264,54,approx,alpha,100,,,,0.620802899934,4.17640781673,1.53755959216,34.4793914577,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2942756069793425, ""bracket"": 0.5417032542192461, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0134,134,271Bh,,Bh,271,107,164,Xu2022_Unified,xu2022_unified,9.42,,0.09,False,,2.9,2.2,0.9,,alpha,100,,,,-0.664458227867,0.216541814763,1.12685622577,13.3923325764,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.30627580899796086, ""bracket"": 0.5233835489172727, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0135,135,272Bh,,Bh,272,107,165,Xu2022_Unified,xu2022_unified,9.3,,0.05,False,,8.8,0.7,0.7,,alpha,100,,,,-0.131383865858,0.738951838758,1.07586653801,11.9087598656,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3026766692152909, ""bracket"": 0.5288233162551085, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0136,136,274Bh,,Bh,274,107,167,Xu2022_Unified,xu2022_unified,8.94,,0.06,False,,44,34,13,,alpha,100,,,,0.924565511395,8.40553791346,0.718887165091,5.23464416591,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2915394996152884, ""bracket"": 0.5459544136443837, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0137,137,263Hs,,Hs,263,108,155,Xu2022_Unified,xu2022_unified,10.73,,0.08,False,,0.00074,0.00048,0.00021,,"alpha, SF",100,,,,-3.59085723244,0.000256532720935,0.460088952174,2.88462227081,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.34278009327529335, ""bracket"": 0.47069269642706973, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0138,138,264Hs,,Hs,264,108,156,Xu2022_Unified,xu2022_unified,10.591,,0.02,False,,0.0009,0.000485714285714,0.000228571428571,,"alpha, SF",70,30,,,-3.48051862309,0.000330735929387,0.434761132528,2.72120419958,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3386877829204944, ""bracket"": 0.4763850738020964, ""h_blocking"": 0.0, ""l_used"": 0.0, ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0139,139,265Hs,,Hs,265,108,157,Xu2022_Unified,xu2022_unified,10.47,,0.015,False,,0.0019,0.0002,0.0001,,"alpha, SF",100,,,,-3.00328521227,0.000992464057872,0.282038813226,1.91442701116,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.33516166260482927, ""bracket"": 0.48133175551200535, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0140,140,266Hs,,Hs,266,108,158,Xu2022_Unified,xu2022_unified,10.346,,0.016,False,,0.000973684210526,0.000631578947368,0.000276315789474,,"alpha, SF",76,24,,,-2.91654000233,0.00121188105875,-0.095041870215,0.803448658181,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3315306082797102, ""bracket"": 0.48646671767310673, ""h_blocking"": 0.0, ""l_used"": 0.0, ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0141,141,267Hs,,Hs,267,108,159,Xu2022_Unified,xu2022_unified,10.038,,0.013,False,,0.06625,0.015,0.01,<,"alpha, SF",80,,,,-1.94623273013,0.0113179369404,0.76741861274,5.85354030057,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3219884340022533, ""bracket"": 0.5001639474014403, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0142,142,268Hs,,Hs,268,108,160,Xu2022_Unified,xu2022_unified,9.623,,0.016,False,,0.4,1.8,0.2,approx,alpha,100,,,,-1.04162424683,0.0908606319696,0.643684238158,4.40234666355,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3089896441206956, ""bracket"": 0.5193122146847269, ""h_blocking"": 0.0, ""l_used"": 0.0, ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0143,143,269Hs,,Hs,269,108,161,Xu2022_Unified,xu2022_unified,9.34,,0.04,False,,13,10,4,,alpha,100,,,,-0.0440846308719,0.903473396901,1.15802798318,14.3889128829,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3002058268541972, ""bracket"": 0.5325846882392788, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0144,144,270Hs,,Hs,270,108,162,Xu2022_Unified,xu2022_unified,9.07,,0.04,False,,7.6,4.9,2.2,,"alpha, SF",100,,,,0.55085211546,3.55510240768,0.329961476821,2.13777245448,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.2918211652992386, ""bracket"": 0.545515483880251, ""h_blocking"": 0.0, ""l_used"": 0.0, ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0146,146,272Hs,,Hs,272,108,164,Xu2022_Unified,xu2022_unified,9.772,,0.021,False,,0.16,0.19,0.06,,alpha,100,,,,-1.52104629055,0.0301268489124,0.725166273203,5.31087736607,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.315037962279409, ""bracket"": 0.5103308179803419, ""h_blocking"": 0.0, ""l_used"": 0.0, ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0147,147,273Hs,,Hs,273,108,165,Xu2022_Unified,xu2022_unified,9.65,,0.06,False,,0.51,0.3,0.13,,"alpha, SF",100,,,,-0.999267514018,0.100168803443,0.706837690116,5.09140553216,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3114149362709376, ""bracket"": 0.5156955898710376, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0148,148,275Hs,,Hs,275,108,167,Xu2022_Unified,xu2022_unified,9.45,,0.05,False,,0.168539325843,0.303370786517,0.0674157303371,<,"alpha, SF",89,11,,,-0.465364763395,0.342480017174,-0.307933984194,0.492114334825,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.305565861214269, ""bracket"": 0.5244529151675019, ""h_blocking"": 0.2018, ""l_used"": 0.0, ""parity_case"": ""odd-A""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0150,150,266Mt,,Mt,266,109,157,Xu2022_Unified,xu2022_unified,10.996,,0.025,False,,0.0017,0.0006,0.0004,approx,"alpha, SF",100,,,,-3.73904658891,0.000182370005451,0.969495510292,9.32170833571,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.34906634220117716, ""bracket"": 0.46204855767436365, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0151,151,268Mt,,Mt,268,109,159,Xu2022_Unified,xu2022_unified,10.77,,0.15,False,,0.021,0.008,0.005,,alpha,100,,,,-3.25020912648,0.00056207060531,1.57242842121,37.3618541899,0,True,ok,outside_defined_region,"{""C_ZN"": 0.0, ""C_status"": ""outside_defined_region"", ""X"": 0.3425872763181946, ""bracket"": 0.47095974220878434, ""h_blocking"": 0.4036, ""l_used"": 0.0, ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
